latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
22.29167,-83.97083,309.18,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,290.14,1.67,N
22.2906,-83.98691,324.32,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,292.02,3.53,N
22.29003,-83.98304,355.8,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,293.99,3.53,N
22.28946,-83.97917,342.91,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,292.92,2.97,N
22.28831,-83.97144,323.72,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,291.01,1.23,N
22.28888,-83.9753,304.58,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,290.55,2.97,N
22.28724,-83.98751,327.24,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,291.02,3.53,N
22.28666,-83.98364,305.97,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,290.9,3.53,N
22.28609,-83.97977,304.23,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,290.36,2.97,N
22.28494,-83.97203,314.74,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,290.77,1.23,N
22.28387,-83.98812,321.36,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,291.3,8.92,N
22.2833,-83.98425,337.16,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,292.96,8.92,N
22.28272,-83.98038,346.78,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,293.39,6.8,N
22.28215,-83.9765,344.31,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,294.61,6.8,N
22.28157,-83.97262,320.63,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,291.36,2.75,N
22.2805,-83.98872,334.7,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,296.11,8.92,N
22.27993,-83.98486,349.3,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,295.64,8.92,N
22.27878,-83.9771,329.24,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,291.67,6.8,N
22.2782,-83.97319,330.21,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,292.9,2.75,N
22.27646,-83.96146,340.34,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,292.61,5.46,N
22.27935,-83.98097,314.35,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,291.02,6.8,N
22.27474,-83.94984,304.61,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,291.02,1.06,N
22.27417,-83.94601,317.77,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,292.01,1.06,N
22.27828,-83.99704,348.71,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,296.25,7.84,N
22.27713,-83.98932,328.6,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,291.84,2.54,N
22.27656,-83.98544,324.3,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,291.13,2.54,N
22.27541,-83.97768,342.68,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,295.76,15.73,N
22.27483,-83.97378,337.7,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,292.54,5.69,N
22.27309,-83.96204,335.13,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,292.53,8.22,N
22.27194,-83.95425,347.93,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,294.92,5.16,N
22.27137,-83.95044,327.74,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,292.48,9.69,N
22.27081,-83.94665,348.42,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,298.5,9.69,N
22.27771,-83.99318,316.51,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,291.99,7.84,N
22.27425,-83.96988,307.64,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,291.67,5.69,N
22.27367,-83.96596,306.18,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,291.62,8.22,N
22.27251,-83.95813,309.67,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,290.97,5.16,N
22.27089,-83.97046,349.35,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,294.66,5.69,N
22.27031,-83.96654,355.94,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,297.86,8.22,N
22.26973,-83.96263,340.05,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,292.38,8.22,N
22.26915,-83.95873,356.09,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,294.17,5.16,N
22.26858,-83.95487,306.34,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,291.37,5.16,N
22.26745,-83.94725,314.93,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,291.02,9.69,N
22.26867,-83.97884,346.24,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,293.51,10.73,N
22.26809,-83.97495,367,0.4,0.37,2025-05-02,0709,N,high,2.0NRT,295.62,4.92,N
22.26752,-83.97104,327.01,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,292.35,4.92,N
22.26694,-83.96713,322.21,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,291.97,2.2,N
22.26465,-83.95166,337.99,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,293.65,3.55,N
22.26408,-83.94786,342.04,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,294.59,3.55,N
22.26636,-83.96323,315.37,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,291.24,2.2,N
22.26579,-83.95935,309.05,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,290.69,1.6,N
22.26521,-83.95548,305.24,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,291.13,1.6,N
22.26352,-83.94405,313.97,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,291.12,2.59,N
22.26124,-83.92873,302.86,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,291.17,0.49,N
22.26587,-83.9833,331.43,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,294,10.73,N
22.2653,-83.97941,356.67,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,297.46,10.73,N
22.26472,-83.97552,322.63,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,292.66,4.92,N
22.26128,-83.95226,324.71,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,291.35,3.55,N
22.26072,-83.94846,316.43,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,291.12,3.55,N
22.2625,-83.98386,341.01,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,297.15,13.5,N
22.26193,-83.97999,355.27,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,303.09,13.5,N
22.26135,-83.9761,347.25,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,295.09,8.43,N
22.25913,-83.98444,336.65,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,293.25,13.5,N
22.25856,-83.98056,342.95,0.4,0.37,2025-05-02,0709,N,nominal,2.0NRT,294.49,13.5,N
20.74461,-76.16538,338.42,0.47,0.48,2025-05-02,0709,N,nominal,2.0NRT,290.95,4.81,N
20.74026,-76.16636,340.95,0.47,0.48,2025-05-02,0709,N,nominal,2.0NRT,291.51,3.48,N
20.7394,-76.1619,302.06,0.47,0.48,2025-05-02,0709,N,nominal,2.0NRT,290.4,1.34,N
20.73592,-76.16734,310.2,0.47,0.48,2025-05-02,0709,N,nominal,2.0NRT,289.75,3.48,N
20.78034,-76.46388,312.3,0.45,0.47,2025-05-02,0709,N,nominal,2.0NRT,289.67,0.78,N
21.71542,-82.6592,305.14,0.38,0.36,2025-05-02,0709,N,nominal,2.0NRT,292.2,0.77,N
20.36418,-76.81291,321.92,0.44,0.46,2025-05-02,0709,N,nominal,2.0NRT,288.81,2.18,N
21.55271,-88.23734,303.07,0.4,0.44,2025-05-02,0709,N,nominal,2.0NRT,290.68,0.41,N
21.20172,-87.10007,303.24,0.52,0.41,2025-05-02,0709,N,nominal,2.0NRT,292.29,1.13,N
21.29917,-87.95459,298.98,0.38,0.44,2025-05-02,0709,N,nominal,2.0NRT,286.56,0.41,N
21.19122,-88.54244,305.67,0.41,0.45,2025-05-02,0709,N,nominal,2.0NRT,291.18,0.83,N
21.16306,-88.55458,304.36,0.42,0.45,2025-05-02,0709,N,nominal,2.0NRT,291.58,0.85,N
21.16257,-88.55056,309.19,0.41,0.45,2025-05-02,0709,N,nominal,2.0NRT,291.58,0.85,N
21.16208,-88.54655,304.4,0.41,0.45,2025-05-02,0709,N,nominal,2.0NRT,290.99,0.57,N
20.9428,-89.66576,305.43,0.48,0.48,2025-05-02,0709,N,nominal,2.0NRT,293.97,0.98,N
20.78173,-88.94091,320.29,0.43,0.46,2025-05-02,0709,N,nominal,2.0NRT,294.63,2.55,N
20.69534,-88.27104,303.48,0.39,0.44,2025-05-02,0709,N,nominal,2.0NRT,293,1.2,N
20.39198,-87.33396,303,0.52,0.41,2025-05-02,0709,N,nominal,2.0NRT,291.2,0.57,N
18.44841,-77.53394,304.14,0.43,0.46,2025-05-02,0709,N,nominal,2.0NRT,288.69,0.72,N
19.74709,-89.56386,304.19,0.46,0.47,2025-05-02,0712,N,nominal,2.0NRT,293.01,0.91,N
19.74221,-89.56004,323.32,0.46,0.47,2025-05-02,0712,N,nominal,2.0NRT,293.78,3.02,N
19.74666,-89.56248,307.43,0.46,0.47,2025-05-02,0712,N,nominal,2.0NRT,293.05,1.36,N
19.74175,-89.55865,322.74,0.46,0.47,2025-05-02,0712,N,nominal,2.0NRT,293.61,2.26,N
19.68254,-89.50874,306.21,0.45,0.47,2025-05-02,0712,N,nominal,2.0NRT,292.83,1.44,N
19.47328,-88.92107,311.97,0.42,0.45,2025-05-02,0712,N,nominal,2.0NRT,292.72,1.04,N
19.49138,-89.3383,306.2,0.44,0.46,2025-05-02,0712,N,nominal,2.0NRT,293.61,0.93,N
19.47907,-89.34435,337.58,0.44,0.46,2025-05-02,0712,N,nominal,2.0NRT,294.46,3.47,N
19.47855,-89.34011,325.8,0.44,0.46,2025-05-02,0712,N,nominal,2.0NRT,295.01,3.47,N
19.53863,-89.827,307.31,0.47,0.48,2025-05-02,0712,N,nominal,2.0NRT,292.36,1.6,N
19.47426,-89.34072,307.7,0.44,0.46,2025-05-02,0712,N,nominal,2.0NRT,293.62,1.03,N
19.40501,-88.82449,303.59,0.41,0.45,2025-05-02,0712,N,nominal,2.0NRT,291.88,0.52,N
19.52204,-89.8385,320.46,0.47,0.48,2025-05-02,0712,N,nominal,2.0NRT,293.24,2.98,N
19.52148,-89.83392,325.77,0.47,0.48,2025-05-02,0712,N,nominal,2.0NRT,293.54,2.98,N
19.41781,-89.19959,303.56,0.43,0.46,2025-05-02,0712,N,nominal,2.0NRT,293.27,0.74,N
19.4173,-89.19545,310.42,0.43,0.46,2025-05-02,0712,N,nominal,2.0NRT,293.8,0.74,N
19.41408,-89.20435,322.1,0.43,0.46,2025-05-02,0712,N,nominal,2.0NRT,294.44,1.95,N
19.41357,-89.2002,322.59,0.43,0.46,2025-05-02,0712,N,nominal,2.0NRT,294.44,4.56,N
19.41306,-89.19605,345.25,0.43,0.46,2025-05-02,0712,N,nominal,2.0NRT,295.98,4.56,N
19.42785,-89.3171,309.41,0.44,0.46,2025-05-02,0712,N,nominal,2.0NRT,293.56,1.31,N
19.41459,-89.2085,313.39,0.43,0.46,2025-05-02,0712,N,nominal,2.0NRT,294.02,1.95,N
19.60439,-92.29363,328.38,0.34,0.56,2025-05-02,0712,N,nominal,2.0NRT,293.74,3.36,N
19.60475,-92.29694,311.92,0.34,0.56,2025-05-02,0712,N,nominal,2.0NRT,293.38,3.51,N
19.59953,-92.29759,321.93,0.34,0.56,2025-05-02,0712,N,nominal,2.0NRT,293.42,3.51,N
19.59918,-92.29427,346.23,0.34,0.56,2025-05-02,0712,N,nominal,2.0NRT,293.47,3.36,N
19.58957,-92.20535,322.12,0.34,0.56,2025-05-02,0712,N,nominal,2.0NRT,294.07,2.68,N
19.58921,-92.20209,315.95,0.34,0.56,2025-05-02,0712,N,nominal,2.0NRT,293.61,1.9,N
19.25545,-89.41002,303.46,0.44,0.46,2025-05-02,0712,N,nominal,2.0NRT,293.43,1.36,N
19.18395,-89.14575,312.18,0.43,0.46,2025-05-02,0712,N,nominal,2.0NRT,290.84,1.01,N
19.18345,-89.14166,308.13,0.43,0.46,2025-05-02,0712,N,nominal,2.0NRT,290.05,1.01,N
19.17923,-89.14223,303.88,0.43,0.46,2025-05-02,0712,N,nominal,2.0NRT,290.2,1.01,N
19.34157,-90.59529,304.95,0.53,0.5,2025-05-02,0712,N,nominal,2.0NRT,292.87,0.8,N
19.3384,-90.5937,313.27,0.53,0.5,2025-05-02,0712,N,nominal,2.0NRT,292.64,1.92,N
18.97387,-88.04786,305.78,0.55,0.42,2025-05-02,0712,N,nominal,2.0NRT,292.89,0.94,N
19.44998,-92.09026,338.79,0.33,0.55,2025-05-02,0712,N,nominal,2.0NRT,294.47,4.75,N
19.44963,-92.08706,354.08,0.33,0.55,2025-05-02,0712,N,nominal,2.0NRT,294.77,4.75,N
19.44449,-92.0877,340.44,0.33,0.55,2025-05-02,0712,N,nominal,2.0NRT,293.82,3.12,N
19.439,-92.03676,329.09,0.33,0.55,2025-05-02,0712,N,nominal,2.0NRT,293.98,1.85,N
19.44484,-92.0909,319.63,0.33,0.55,2025-05-02,0712,N,nominal,2.0NRT,293.6,3.12,N
19.43934,-92.03993,313.46,0.33,0.55,2025-05-02,0712,N,nominal,2.0NRT,293.32,1.85,N
19.39838,-92.04506,345.17,0.33,0.55,2025-05-02,0712,N,nominal,2.0NRT,294.28,2.89,N
19.39804,-92.04188,327.9,0.33,0.55,2025-05-02,0712,N,nominal,2.0NRT,293.69,2.89,N
19.39326,-92.0457,347.32,0.33,0.55,2025-05-02,0712,N,nominal,2.0NRT,294.42,2.89,N
19.39293,-92.04253,308.44,0.33,0.55,2025-05-02,0712,N,nominal,2.0NRT,293.65,2.89,N
19.39628,-92.04527,367,0.33,0.55,2025-05-02,0712,N,high,2.0NRT,295.74,3.76,N
19.39592,-92.0421,323.48,0.33,0.55,2025-05-02,0712,N,nominal,2.0NRT,293.99,3.76,N
19.39116,-92.0459,316.03,0.33,0.55,2025-05-02,0712,N,nominal,2.0NRT,293.58,3.76,N
19.37124,-92.00673,330.01,0.33,0.55,2025-05-02,0712,N,nominal,2.0NRT,294.3,1.57,N
19.37159,-92.00987,307.73,0.33,0.55,2025-05-02,0712,N,nominal,2.0NRT,293.44,1.57,N
19.36613,-92.00736,319.43,0.33,0.55,2025-05-02,0712,N,nominal,2.0NRT,293.54,1.57,N
19.14029,-90.41364,305.96,0.51,0.49,2025-05-02,0712,N,nominal,2.0NRT,290.41,0.97,N
19.10467,-90.11188,306.03,0.49,0.48,2025-05-02,0712,N,nominal,2.0NRT,293.89,1.39,N
19.30389,-92.2028,329.27,0.34,0.56,2025-05-02,0712,N,nominal,2.0NRT,293.27,1.68,N
19.29502,-92.16788,322.42,0.33,0.56,2025-05-02,0712,N,nominal,2.0NRT,293.8,1.25,N
19.29536,-92.1711,313.66,0.33,0.56,2025-05-02,0712,N,nominal,2.0NRT,293.76,1.28,N
19.30238,-92.20327,335.54,0.33,0.56,2025-05-02,0712,N,nominal,2.0NRT,293.6,2.32,N
19.11135,-90.75643,315.06,0.54,0.51,2025-05-02,0712,N,nominal,2.0NRT,293.79,1.9,N
18.86865,-89.36974,346.91,0.44,0.46,2025-05-02,0712,N,nominal,2.0NRT,294.03,6.91,N
18.86815,-89.3656,345.84,0.44,0.46,2025-05-02,0712,N,nominal,2.0NRT,295,6.91,N
18.86916,-89.3739,306.56,0.44,0.46,2025-05-02,0712,N,nominal,2.0NRT,291.88,2.21,N
18.86765,-89.36146,302.31,0.43,0.46,2025-05-02,0712,N,nominal,2.0NRT,292.06,1.22,N
18.86389,-89.36612,337.85,0.44,0.46,2025-05-02,0712,N,nominal,2.0NRT,293.57,4.14,N
18.86439,-89.37024,314.46,0.44,0.46,2025-05-02,0712,N,nominal,2.0NRT,292.48,4.14,N
18.86981,-89.36781,339.82,0.43,0.46,2025-05-02,0712,N,nominal,2.0NRT,293.88,4.8,N
18.87034,-89.37196,316.59,0.44,0.46,2025-05-02,0712,N,nominal,2.0NRT,292.41,2.79,N
18.86927,-89.36366,315.96,0.43,0.46,2025-05-02,0712,N,nominal,2.0NRT,293.01,4.8,N
18.86554,-89.36831,351.39,0.43,0.46,2025-05-02,0712,N,nominal,2.0NRT,294.28,4.8,N
18.86501,-89.3642,332,0.43,0.46,2025-05-02,0712,N,nominal,2.0NRT,293.15,4.8,N
18.86607,-89.37247,312.74,0.44,0.46,2025-05-02,0712,N,nominal,2.0NRT,292.17,2.79,N
18.70749,-88.47051,310.07,0.38,0.43,2025-05-02,0712,N,nominal,2.0NRT,292.58,1.46,N
18.74952,-90.08752,307.21,0.48,0.48,2025-05-02,0712,N,nominal,2.0NRT,293.68,1.57,N
18.74506,-90.08809,306.39,0.48,0.48,2025-05-02,0712,N,nominal,2.0NRT,293.68,1.58,N
18.74726,-90.08976,310.36,0.48,0.48,2025-05-02,0712,N,nominal,2.0NRT,293.84,1.77,N
18.74669,-90.08517,311,0.48,0.48,2025-05-02,0712,N,nominal,2.0NRT,293.57,1.81,N
18.49831,-88.83352,301.92,0.4,0.44,2025-05-02,0712,N,nominal,2.0NRT,291.41,0.33,N
18.69695,-90.73994,304.65,0.53,0.5,2025-05-02,0712,N,nominal,2.0NRT,292.72,0.81,N
18.47453,-89.12774,309.66,0.42,0.45,2025-05-02,0712,N,nominal,2.0NRT,292.64,1.45,N
18.57086,-90.15285,312.99,0.48,0.48,2025-05-02,0712,N,nominal,2.0NRT,292.35,1.25,N
19.18184,-96.23885,306.63,0.61,0.71,2025-05-02,0712,N,nominal,2.0NRT,289.22,1.56,N
18.36183,-88.66925,308.41,0.39,0.44,2025-05-02,0712,N,nominal,2.0NRT,291.66,1.24,N
18.36136,-88.66556,314.52,0.39,0.44,2025-05-02,0712,N,nominal,2.0NRT,291.89,0.99,N
18.53177,-90.16748,343.58,0.48,0.48,2025-05-02,0712,N,nominal,2.0NRT,294.41,14.67,N
18.53122,-90.1628,310.41,0.48,0.48,2025-05-02,0712,N,nominal,2.0NRT,292.49,14.67,N
18.5273,-90.16806,352.38,0.48,0.48,2025-05-02,0712,N,nominal,2.0NRT,301.38,14.67,N
18.52784,-90.17274,312.79,0.48,0.48,2025-05-02,0712,N,nominal,2.0NRT,293.13,13.14,N
18.52675,-90.16337,313.77,0.48,0.48,2025-05-02,0712,N,nominal,2.0NRT,292.66,14.67,N
18.52976,-90.16953,341.92,0.48,0.48,2025-05-02,0712,N,nominal,2.0NRT,298.8,28.9,N
18.52918,-90.16485,339.59,0.48,0.48,2025-05-02,0712,N,nominal,2.0NRT,296.37,17.26,N
18.52529,-90.17012,350.14,0.48,0.48,2025-05-02,0712,N,nominal,2.0NRT,295.86,10.56,N
19.17803,-96.23857,312.44,0.61,0.71,2025-05-02,0712,N,nominal,2.0NRT,288.87,1.9,N
18.52471,-90.16544,317.15,0.48,0.48,2025-05-02,0712,N,nominal,2.0NRT,292.36,5.69,N
18.52083,-90.17071,308.1,0.48,0.48,2025-05-02,0712,N,nominal,2.0NRT,291.69,10.56,N
18.59154,-91.19672,331.99,0.56,0.52,2025-05-02,0712,N,nominal,2.0NRT,278.94,8.03,N
18.58676,-91.19737,341.37,0.56,0.52,2025-05-02,0712,N,nominal,2.0NRT,282.86,8.03,N
18.64565,-92.16917,315.11,0.33,0.55,2025-05-02,0712,N,nominal,2.0NRT,289.46,3.85,N
18.48022,-90.87125,299.84,0.54,0.5,2025-05-02,0712,N,nominal,2.0NRT,282.62,0.31,N
18.63619,-92.51066,354.54,0.34,0.56,2025-05-02,0712,N,nominal,2.0NRT,290.56,5.45,N
18.62573,-92.51196,309.51,0.34,0.56,2025-05-02,0712,N,nominal,2.0NRT,290.23,1,N
18.62537,-92.50864,316.11,0.34,0.56,2025-05-02,0712,N,nominal,2.0NRT,289.82,1,N
18.38582,-90.47036,309.59,0.5,0.49,2025-05-02,0712,N,nominal,2.0NRT,292.25,1.14,N
18.57674,-92.34894,330.69,0.34,0.56,2025-05-02,0712,N,nominal,2.0NRT,291.38,2.94,N
18.57225,-92.35604,323.01,0.34,0.56,2025-05-02,0712,N,nominal,2.0NRT,292.01,1.44,N
18.56708,-92.3567,326.12,0.34,0.56,2025-05-02,0712,N,nominal,2.0NRT,292.21,1.44,N
18.56742,-92.35994,318.4,0.34,0.56,2025-05-02,0712,N,nominal,2.0NRT,292.24,1.44,N
18.37319,-90.60051,302.36,0.51,0.5,2025-05-02,0712,N,nominal,2.0NRT,289.64,0.85,N
18.38743,-90.76517,302.36,0.53,0.5,2025-05-02,0712,N,nominal,2.0NRT,287.53,0.85,N
18.37396,-90.60159,302.95,0.51,0.5,2025-05-02,0712,N,nominal,2.0NRT,290,0.78,N
18.57557,-92.3484,329.45,0.34,0.56,2025-05-02,0712,N,nominal,2.0NRT,291.74,1.71,N
18.57594,-92.35161,307.68,0.34,0.56,2025-05-02,0712,N,nominal,2.0NRT,291.84,1.71,N
18.3894,-90.76588,306.87,0.53,0.5,2025-05-02,0712,N,nominal,2.0NRT,286.82,1.37,N
18.57113,-92.35547,332.47,0.34,0.56,2025-05-02,0712,N,nominal,2.0NRT,292.22,1.81,N
18.56632,-92.35934,332.37,0.34,0.56,2025-05-02,0712,N,nominal,2.0NRT,292.31,1.81,N
18.56596,-92.3561,311.92,0.34,0.56,2025-05-02,0712,N,nominal,2.0NRT,291.82,1.81,N
18.56152,-92.36321,344.06,0.34,0.56,2025-05-02,0712,N,nominal,2.0NRT,292.24,3.47,N
18.56115,-92.35998,323.49,0.34,0.56,2025-05-02,0712,N,nominal,2.0NRT,291.62,3.28,N
18.33788,-90.45889,315.89,0.5,0.49,2025-05-02,0712,N,nominal,2.0NRT,293.22,1.97,N
18.55707,-92.37034,305.84,0.34,0.56,2025-05-02,0712,N,nominal,2.0NRT,291.47,1.74,N
18.5567,-92.3671,314.78,0.34,0.56,2025-05-02,0712,N,nominal,2.0NRT,291.61,3.47,N
18.44429,-91.38582,305.38,0.58,0.52,2025-05-02,0712,N,nominal,2.0NRT,269.85,1.99,N
18.44363,-91.38027,313.07,0.58,0.52,2025-05-02,0712,N,nominal,2.0NRT,267.36,1.26,N
18.44234,-91.36925,301.94,0.58,0.52,2025-05-02,0712,N,nominal,2.0NRT,270.48,0.85,N
18.43945,-91.38644,308.72,0.58,0.52,2025-05-02,0712,N,nominal,2.0NRT,270.19,1.99,N
18.4388,-91.38091,303.65,0.58,0.52,2025-05-02,0712,N,nominal,2.0NRT,268.08,0.56,N
18.43751,-91.36987,296.04,0.58,0.52,2025-05-02,0712,N,nominal,2.0NRT,270.71,0.5,N
18.43525,-91.39259,323.63,0.58,0.52,2025-05-02,0712,N,nominal,2.0NRT,276,1.99,N
18.4346,-91.38705,301.84,0.58,0.52,2025-05-02,0712,N,nominal,2.0NRT,270.41,1.99,N
18.43396,-91.38154,297.37,0.58,0.52,2025-05-02,0712,N,nominal,2.0NRT,267.93,0.56,N
18.43267,-91.3705,298.36,0.58,0.52,2025-05-02,0712,N,nominal,2.0NRT,272.11,0.5,N
18.42817,-91.33192,306.94,0.57,0.52,2025-05-02,0712,N,nominal,2.0NRT,274.01,1.66,N
18.42977,-91.3877,310.11,0.58,0.52,2025-05-02,0712,N,nominal,2.0NRT,270.26,2.74,N
18.42913,-91.38216,300.68,0.58,0.52,2025-05-02,0712,N,nominal,2.0NRT,268.33,1.3,N
18.42784,-91.37112,301.64,0.58,0.52,2025-05-02,0712,N,nominal,2.0NRT,271.5,0.97,N
18.42271,-91.32709,313.2,0.57,0.52,2025-05-02,0712,N,nominal,2.0NRT,272.92,1.87,N
18.42301,-91.37175,305.08,0.58,0.52,2025-05-02,0712,N,nominal,2.0NRT,272.28,0.97,N
18.5104,-92.18562,315.89,0.33,0.55,2025-05-02,0712,N,nominal,2.0NRT,285.64,0.99,N
18.38337,-91.15624,300.14,0.56,0.51,2025-05-02,0712,N,nominal,2.0NRT,275.37,0.69,N
18.37861,-91.15688,297.93,0.56,0.51,2025-05-02,0712,N,nominal,2.0NRT,274.93,0.69,N
18.29817,-90.47402,306.17,0.5,0.49,2025-05-02,0712,N,nominal,2.0NRT,292.43,1.16,N
18.2976,-90.46922,304.97,0.5,0.49,2025-05-02,0712,N,nominal,2.0NRT,292.38,0.98,N
18.27432,-90.4675,313.49,0.5,0.49,2025-05-02,0712,N,nominal,2.0NRT,293.09,2.55,N
18.27376,-90.46272,310.16,0.5,0.49,2025-05-02,0712,N,nominal,2.0NRT,293.04,1.71,N
17.99977,-88.68196,318.68,0.39,0.44,2025-05-02,0712,N,nominal,2.0NRT,291.4,1.7,N
17.99928,-88.67828,310.99,0.39,0.44,2025-05-02,0712,N,nominal,2.0NRT,291.35,1.08,N
18.17304,-90.32407,306.64,0.49,0.49,2025-05-02,0712,N,nominal,2.0NRT,292.08,0.91,N
18.4867,-93.36371,306.07,0.39,0.59,2025-05-02,0712,N,nominal,2.0NRT,291.92,0.73,N
18.48632,-93.35994,311.14,0.39,0.59,2025-05-02,0712,N,nominal,2.0NRT,291.88,0.73,N
18.13047,-90.27284,304.33,0.49,0.48,2025-05-02,0712,N,nominal,2.0NRT,287.56,0.81,N
18.12489,-90.26409,310.03,0.48,0.48,2025-05-02,0712,N,nominal,2.0NRT,285.7,0.89,N
18.43892,-93.16682,344.91,0.38,0.59,2025-05-02,0712,N,nominal,2.0NRT,291.26,2.21,N
18.43855,-93.16319,304.5,0.38,0.59,2025-05-02,0712,N,nominal,2.0NRT,290.31,2.21,N
18.12152,-90.27399,296.03,0.49,0.48,2025-05-02,0712,N,nominal,2.0NRT,281.23,0.34,N
18.11006,-90.17718,302.13,0.48,0.48,2025-05-02,0712,N,nominal,2.0NRT,285.45,1.38,N
17.94001,-88.79202,304.53,0.39,0.44,2025-05-02,0712,N,nominal,2.0NRT,291.93,0.46,N
17.93437,-88.74757,302.93,0.39,0.44,2025-05-02,0712,N,nominal,2.0NRT,290.69,0.67,N
18.10711,-90.22881,303.1,0.48,0.48,2025-05-02,0712,N,nominal,2.0NRT,287.11,0.63,N
18.12861,-90.27481,300.97,0.49,0.48,2025-05-02,0712,N,nominal,2.0NRT,285.13,0.49,N
18.12744,-90.26548,305.05,0.48,0.48,2025-05-02,0712,N,nominal,2.0NRT,285.54,0.96,N
18.12355,-90.27073,296.25,0.48,0.48,2025-05-02,0712,N,nominal,2.0NRT,281.29,0.49,N
18.11137,-90.1741,309,0.48,0.48,2025-05-02,0712,N,nominal,2.0NRT,285.82,1.1,N
18.10881,-90.22563,303.01,0.48,0.48,2025-05-02,0712,N,nominal,2.0NRT,287.19,0.77,N
18.43798,-93.16551,332.47,0.38,0.59,2025-05-02,0712,N,nominal,2.0NRT,291.12,3.23,N
18.43837,-93.16914,305.9,0.38,0.59,2025-05-02,0712,N,nominal,2.0NRT,290.48,2.94,N
18.10886,-90.37241,310.28,0.49,0.49,2025-05-02,0712,N,nominal,2.0NRT,292.51,1.01,N
18.10827,-90.36767,306.7,0.49,0.49,2025-05-02,0712,N,nominal,2.0NRT,292.26,1.01,N
18.41894,-93.19361,324.57,0.38,0.59,2025-05-02,0712,N,nominal,2.0NRT,291.01,9.29,N
18.41854,-93.18996,340.7,0.38,0.59,2025-05-02,0712,N,nominal,2.0NRT,291.1,7.95,N
18.38471,-92.87646,308.93,0.36,0.57,2025-05-02,0712,N,nominal,2.0NRT,285.48,0.94,N
